product_urls,Brand_Name,smart_phone,Colour,RAM,ROM,Primary_Camera,Secondary_Camera,Display_Size,Battery_Capacity,Prices
https://www.flipkart.com/oneplus-nord-2-5g-blue-haze-256-gb/p/itmc88e4a702db46?pid=MOBGHBNGDSKSVHUP&lid=LSTMOBGHBNGDSKSVHUPJNVMKX&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGHBNGDSKSVHUP.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus Nord 2 5G (Blue Haze, 256 GB)  (12 GB RAM)",Smartphones,Blue Haze,-,-,-,-,-,-,"₹34,911"
https://www.flipkart.com/oneplus-8-glacial-green-128-gb/p/itme3e11076fa5d3?pid=MOBFRWV5CZVXJ89D&lid=LSTMOBFRWV5CZVXJ89DPOFWAA&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBFRWV5CZVXJ89D.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 8 (Glacial Green, 128 GB)  (8 GB RAM)",Smartphones,Glacial Green,-,-,-,-,-,-,"₹32,990"
https://www.flipkart.com/oneplus-8-onyx-black-128-gb/p/itme3e11076fa5d3?pid=MOBFRWV5HTFDRZWT&lid=LSTMOBFRWV5HTFDRZWTNO5CKB&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBFRWV5HTFDRZWT.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 8 (Onyx Black, 128 GB)  (8 GB RAM)",Smartphones,Onyx Black,-,-,-,-,-,-,"₹34,990"
https://www.flipkart.com/oneplus-7t-pro-mclaren-limited-papaya-orange-256-gb/p/itm99ea3d4bf0513?pid=MOBFMSC6ESNJ7HZY&lid=LSTMOBFMSC6ESNJ7HZYKXWJBT&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBFMSC6ESNJ7HZY.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 7T Pro Mclaren Limited Edition (Papaya Orange, 256 GB)  (12 GB RAM)",Smartphones,Papaya Orange,-,-,-,-,-,-,"₹57,499"
https://www.flipkart.com/oneplus-7t-frosted-silver-128-gb/p/itma74f3aece46b1?pid=MOBFKWSYFG45UYEB&lid=LSTMOBFKWSYFG45UYEBLW5SD9&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBFKWSYFG45UYEB.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 7T (Frosted Silver, 128 GB)  (8 GB RAM)",Smartphones,Frosted Silver,-,-,-,-,-,-,"₹35,909"
https://www.flipkart.com/oneplus-10r-5g-prime-blue-128-gb/p/itmccf45a394ea16?pid=MOBGJMUHKDG3YSFH&lid=LSTMOBGJMUHKDG3YSFHJU69K8&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGJMUHKDG3YSFH.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 10R 5G (Prime Blue, 128 GB)  (8 GB RAM)",Smartphones,Prime Blue,-,-,-,-,-,-,"₹33,999"
https://www.flipkart.com/oneplus-10t-5g-jade-green-256-gb/p/itm3f637fb950838?pid=MOBGHBNGYE5Z857G&lid=LSTMOBGHBNGYE5Z857GZQA3NB&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGHBNGYE5Z857G.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 10T 5G (Jade Green, 256 GB)  (12 GB RAM)",Smartphones,Jade Green,-,-,-,-,-,-,"₹48,990"
https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-128-gb/p/itmd6dcbd8116ed1?pid=MOBGDM4UUD2FDBPH&lid=LSTMOBGDM4UUD2FDBPHSFBYDR&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGDM4UUD2FDBPH.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus Nord CE 5G (Blue Void, 128 GB)  (8 GB RAM)",Smartphones,Blue Void,-,-,-,-,-,-,"₹24,990"
https://www.flipkart.com/oneplus-nord-2-5g-pac-man-256-gb/p/itmd16c63dadf5c5?pid=MOBGEYH6EJGAWMFT&lid=LSTMOBGEYH6EJGAWMFTXSUHIR&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGEYH6EJGAWMFT.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus Nord 2 5G (PAC-MAN, 256 GB)  (12 GB RAM)",Smartphones,PAC-MAN,-,-,-,-,-,-,"₹32,990"
https://www.flipkart.com/oneplus-9rt-5g-hacker-black-256-gb/p/itmc41de9e9cc38e?pid=MOBGDH2EF73Z7KZR&lid=LSTMOBGDH2EF73Z7KZRQDBSBB&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGDH2EF73Z7KZR.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 9RT 5G (Hacker Black, 256 GB)  (12 GB RAM)",Smartphones,Hacker Black,-,-,-,-,-,-,"₹41,990"
https://www.flipkart.com/oneplus-nord-2t-5g-gray-shadow-128-gb/p/itm09f5278e2a599?pid=MOBGNQHZG3HBMRDW&lid=LSTMOBGNQHZG3HBMRDWJIUDLB&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGNQHZG3HBMRDW.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus Nord 2T 5G (Gray Shadow, 128 GB)  (8 GB RAM)",Smartphones,Gray Shadow,-,-,-,-,-,-,"₹28,025"
https://www.flipkart.com/oneplus-10-pro-5g-emerald-forest-128-gb/p/itm0367c37ac9417?pid=MOBGQ9PXJ65TB7SB&lid=LSTMOBGQ9PXJ65TB7SBS3VBCJ&marketplace=FLIPKART&q=Oneplus+NordOneplus+Nord&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=Search&iid=c45f2f62-5926-4fbd-9c13-2ee8c735b78f.MOBGQ9PXJ65TB7SB.SEARCH&ppt=sp&ppn=sp&ssid=d8x2vtaa5c0000001687263350455&qH=0d6353436ba662fb,"OnePlus 10 Pro 5G (Emerald Forest, 128 GB)  (8 GB RAM)",Smartphones,Emerald Forest,-,-,-,-,-,-,"₹49,999"
